id,shopName,ownerName,phone,address,gpsLatitude,gpsLongitude,creditBalance,isActive,createdAt,updatedAt,externalId,routeName
386,RASMAN STATIONARY SUTHAMALI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
387,RATHI SWEETS MANUR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
388,RATHY SWEETS MANUR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
389,RAWUTHAS BAKERY THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
390,REHOBATH STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
391,REJI STORE THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
392,REKHA STORES(VANNAPETTAI) SALAI STREET,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
393,REVATHI TEA STORE RASTHA,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
394,RITHIKA PAAL PANNAI(GOODOWN NEAR)\,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
395,ROSHAN TEA STALL SOUTH BAJAR POST OFFICE NEAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
396,ROYAL TEA STALL(VAGEDIMUKKU TOWN),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
397,RR STORE(MUNNERPALAM POLICE STATION OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
398,RTO COOL DRINK,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
399,"RUBINA STORE, HAMIMPURAM, 4TH STREET, MELAPALAYAM",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
400,RUCHI JUICE CORNER SOUTH BAJAR NEAR BOOK SHOP(NEAR AYRATHAMMAN KOVIL),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
401,RUCHI TEA STALL PALAYAMKOTTAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
402,RUCHI TEA STALL(NEW BUS STAND),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
403,"S P R SUBAM SUPER MARKET(MANGAMMAL SALAI, KTC NAGAR)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
404,S.ASIR KARUPATTI COFFEE(PSS THEATRE OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
405,S.K ARYA TEA STALL(VANNARAPETTAI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
406,S.M STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
407,S.MURUGAN STORE(VANNARAPETTAI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
408,S.P STORE MUTHURAMANKOVIL STREET,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
409,S.P STORE THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
410,S.P SUPER MARKET THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
411,SABARI STORE CN VILLAGE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
412,SABARI TEA STALL(JUNCTION),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
413,SAGANA BAKERY,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
414,SAGIMA STORE SANKAR NAGAR PALLIVASAL,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
415,SAI CAFE(THIRUMAL NAGAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
416,SAI STATIONARY THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
417,SAKTHI COFFEE BAR PONNAKUDI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
418,SAMI COOL DRINKS RAJAVVALLIPURAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
419,SANGEETHA STORE SOOTHAMALLI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
420,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
421,SANKAR STORE(GOODOWN OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
422,SANTHANAMARI STORE PETTAI POST OFFICE OPP,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
423,SANTHI STORE (V.M CHATRAM),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
424,SANTHI SWEETS MENNAKSHI FAN HOUSE OPP JUNCTION,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
425,SANTHI TRADERS,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
426,"SANTHI VILAS UNAVAGAM, RATHNA THEATRE NEAR",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
427,SANTHI VINAYAGA SHOPPING VASANTH CELL OPP TOWN,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
428,SARASWATHI STORE THACHAI GOODOWN ARUGIL,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
429,"SARAVANA SHOPPING(MUNNERPALLAM, THARUVAI)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
430,SARAVANA SWEETS SANKAR NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
431,"SAROJA STORE, PEEDI COLONY, MELAPALAYAM",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
432,SATHYAS CAFE REDDIARPATTI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
433,SATHYAS DUCCAMALPURAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
434,SCHAFTER SCHOOL(TOWN),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
435,SCIENCE CENTRE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
436,SEHTHORAN SNACKE VANNERPETTAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
437,SELVA GANAPATHI STORE DEVENDRA SCHOOL ROAD SANKAR NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
438,"SELVAM MILK AGENCY (VEDHA PAAL, PERUMALBURAM)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
439,SELVAM STORE THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
440,SELVAM TEA STALL PETTAI PALLIVASAL NEAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
441,SELVAM TEA STALL TOWN POGUM THACHAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
442,SELVAM THENER SHOP(DCTO OFFICE PALAY),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
443,SELVAMS STOP AND SHOP(G.H OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
444,SELVI MEDICAL(SANKAR NAGAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
445,SELVI SUPER MARKET(MOOLAKARAIPATTI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
446,SENTHIL,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
447,SENTHIL COFFEE BAR PERUMALPURAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
448,SENTHIL KUMARAN BEFORE VEDHA MILK,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
449,SENTHIL STORE SANKAR NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
450,"SENTHOOR MURUGAN STORE(MUNNERPALLAM, THARUVAI)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
451,"SENTHOOR PAVAN TEA STALL, NOVELTY OPP",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
452,SENTHUR MURUGAN PALAKADAI SOOTHAMALLI LEFT ROUNDANA,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
453,SENTUR MURUGAN KRISNAPURAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
454,SHAHEEMA STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
455,SHANMUGA COOL BAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
456,SHANMUGA STORE(KURICHI MAIN ROAD),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
457,SHINE SUPER MARKET,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
458,SHIVASAKTHI STORE(KULAVANIKAPURAM),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
459,"SILVER WINES(NEAR ROYAL ENFIELD, VANNARPETTAI BYPASS)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
460,SINTHIYA DEPARTMENTAL STORE SAMATHANAPURAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
461,SIVA STORE(RASTHA),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
462,"SIVAN PANDI STORE(VAYAL STREET, BHARATHIYAR OPP)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
463,SIVANESH STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
464,SIVASAKTHI TRADERS NEAR POST OFFICE SOUTH BAJAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
465,SIYONA MIRACLE STORE SANKARANKOVIL MAIN ROAD,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
466,SK HOTEL,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
467,SKN STORES,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
468,"SM STORE, PERIYAR NAGAR(PALAY)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
469,SOLAI STORE SOUTH BAZZAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
470,SREE MATHI STORE (goodown opposite),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
471,SRI AANJINEYA SWEETS AND BAKERY(V.M CHATHRAM),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
472,SRI ANNAPORANI TEA COFFEE(ROYAL HOSPITAL OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
473,SRI AYIRATHAMMAN JUICE KADAI SOUTH BAJAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
474,"SRI BALAJI TEA COFFEE CORNER, POTHIGAI NAGAR",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
475,SRI BHUVANESWARY STORES(MURUGANKURICHI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
476,SRI CHENNAI POTHI STORE(ATCHAYA HOTEL BACKSIDE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
477,SRI DHANAM STORE NGOB COLONY,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
478,"SRI JAI KRITHICK STORE(NEAR ARUN HOSPITAL(OPP, TOWN)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
479,"SRI KRISHNA COFFEE BAR(TIRUCHENDHUR ROAD, PALAY)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
480,"SRI KRISHNA STORE(MANGAMMAL SALAI, KTC NAGAR)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
481,SRI KRISHNA STORE(THACHAI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
482,SRI KUMARAN MELAPALAYAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
483,SRI KUMARAN SANKAR NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
484,SRI LAKSHMI IYANGAR THACHAI BYPASS BHARATH BULK OPP,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
485,"SRI LAKSHMI PALPORUM(ANGADI RAYAL COLONY, THIYAGARAJA NAGAR)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
486,SRI LAKSHMI STORE BALABHAKYA NAGAR MUTHURAM THEATRE BACKSIDE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
487,SRI MAHALAKSHMI GARDEN RESTAURANT MANUR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
488,SRI MALLIGAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
489,SRI MARI TEA STALL(NGO B COLONY),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
490,SRI MASS CATERING VOC GROUND BACKSIDE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
491,SRI MATHI MALLIGAI STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
492,SRI MEENAKSHI IYENGAR BAKERY(SANKAR NAGAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
493,SRI MITHRA SUPER STORE(CN VILLAGE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
494,SRI MURUGAN MALLIGAI KADAI(GOODOWN OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
495,"SRI MURUGAN MALLIGAI STORE(REDDIYARPATTI ROAD, THIRUMAL NAGAR)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
496,SRI MURUGAN PALAKADAI RASTHA,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
497,"SRI MURUGAN SHOPPING AND PALASARUKU, (NGOB COLONY)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
498,SRI MURUGAN STORE NEAR J.J FAMILY RESTAURANT,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
499,SRI MUTHURAMAN PALAMUTHIRSOLAI(MULTI SPECIAL MEDICAL COLLEGE OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
500,SRI PALAVESA STORES(PETTAI APPOLLO PHARMACY OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
501,SRI RAJA GANAPATHY STORE(RAMAYANPATTI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
502,"SRI RAM COOL DRINKS, MANGAMMALPURAM",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
503,"SRI S.M STORES(NEAR FIRE STATION, PALAY)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
504,SRI SENTHOOR BAKES AND SWEETS (NEAR SENTIL STORE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
505,SRI SHANMUGA MESS NYNAKULAM MARKET ARUGIL,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
506,"SRI TEA STALL(MURUGANKURICHI, PALAY)",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
507,SRI TIRUPATHI STORE VANNARPETAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
508,SRI ULAGU MEGA MARKET(V.M CHATRAM),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
509,SRI VALLI STORE JUNCTION(WATER TANK NEAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
510,"SRI VELMURUGAN STORE, AGASTHIYAR STREET PALAY",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
511,SRI VENKADESWARA JUICE KADA PALAY BUSSTAND OPP LIC OFF,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
512,SRI VENKATESHWARA STORE AR LINE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
513,SRI VENKATESHWARA STORE KRISHNAN KOVIL STREET,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
514,SRI VIJAYA GARDEN(NEAR SARAVANAS),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
515,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
516,SRIMATHI STORE(OPPOSITE GOODOWN),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
517,"SRS KARUPATTI COFFEE(SARAVANAS ARUGIL, THAMILAN KARUPATTI COFFEE",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
518,SSK FRUITS AND VEG,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
519,SSR STORE TOWN MARKET (HANIFA OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
520,ST. JOSEPH RESTAURANT SOUTH BAJAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
521,STAR SHOPPING (KURICHI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
522,SUDAR DEPARTMENTAL STORE MAHARAJA NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
523,SUDAR JUICE CORNER NEAR PALAY MARKET,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
524,SUDAR PALAMUTHIRSOLAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
525,SUDHA STORE(LAKSHMI STORE OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
526,SUMATHI HOTEL SEND CN VILLAGE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
527,SUMATHI STORE(KULAVANIKAPURAM),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
528,SUNDAR SHOPPING PALAY MARKET TIRUNCHENDUR ROAD INPAM TEA STALL OPP,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
529,SUNTHSUSAI STORE RAJENDAR NAGAR FIRST STREET,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
530,SUPPU STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
531,"SURESH PALAMUTHIRSOLAI, STC COLLEGE ROAD, NEW BUS STAND",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
532,SUSAI STORE PALASARUKU SAINT ROADE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
533,SV BAKERY VANNARPETTAI(MADHURAM OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
534,Sai SARANYA STORE SINDHUBUNTHARAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
535,"Selvam agency(perumalpuram, anbunagar",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
536,TAMILNADU TOURISM DEVELOPMENT CORPORATION LIMITED,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
537,TASMAC MUNNERPALAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
538,TEA TIME,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
539,TEA TIME MDT COLLeGE NEAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
540,TEA TIME MELAPALAYAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
541,TEA TIME PETTAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
542,TEA TIME SRIPURAM(INDUSIND BANK ATP NEAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
543,THAMILAN KARUPATTI COFFEE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
544,THANAM STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
545,THANGAM COOL BAR(SINGABUNTHARAI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
546,THANGAM PALAMUTHIR AND DEPARTMENT STORE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
547,THANGARAJ KAI KANI KADAI(PERUMALPURAM,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
548,THARANI STORE JUNCTION (KIDNEY HOSPITAL OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
549,THENDRAL TEA STALL(SARAVANAS STORE OPPOSITE),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
550,THIRUKURAL IYARKAI ANGALI SIVALAPERI ROAD,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
551,THIRUMANI STORE(GOODOWN OPP),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
552,THIRUPATHI FRUITS SANTHINAGAR SEVALAPERI ROAD OPP IOB BANK,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
553,THIRUPATHI STORE MADURAI MAIN ROAD,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
554,THIRUPATHI STORE SOUTH BAJAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
555,"THOVULATH BAKERY SEVALAPERI ROAD, SANTHI NAGAR BUS STOP",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
556,TOP STORE (NEAR KAJA PEEDI TOWN),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
557,U.S FRUITS (VANNARPETTAI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
558,USAIN STORE SANKAR NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
559,V.V STORE MAHARAJANAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
560,VALLALAR NATURAL ANGADI T-NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
561,VALLANADU,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
562,VALLI MURUGAN STORE JUNCTION,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
563,VAMSHIKA SUPER MARKET(REDDIARPATTI MAINROAD),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
564,VASANTHAM STORE T-NAGAR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
565,VEDHA PAAL,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
566,VEERA SAKTHI COOL CORNER(GOODOWN NEAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
567,VELAVA COFFEE CORNER(REDDIYARPATTI),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
568,VELAVA TEA COFFEE(DUCKEMMALPURAM),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
569,VELMURUGAN PALAGAM TOWN (AROKYA MILK),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
570,VELS CAFE AFNA PARK OUTSIDE,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
571,VENKATESHWARA STORE AR LINE(SRI SM STORE NEAR),,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
572,VIGNESH,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
573,VIGNESH TEA STALL MANUR,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
574,VIJI COOL DRINKS HIGHGROUND,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
575,VINAYAGA STORE KARUPANTHURAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
576,VINAYAGA STORE PALAY,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
577,"VISHNU RAJARAM STORE, SUTHAMALLI",,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
578,VISHWA MURUGAN FRUIT SHOP TOWN,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
579,VT MALLIGAI,,,,,,0.0,,2026-02-14T13:14:08.594382,2026-02-14T13:14:08.594382,,
