id,amount,paymentMode,transactionId,paymentDate,createdAt,updatedAt,invoiceId,collectedById,paymentReference,retailerName,paymentDetails
5170,150.00,Cash,,2026-01-30T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:51:58.250Z,48,,542,AYSHA STORE PALASARUKU STORES(MELAPALAYAM),
5171,2640.00,Cash,,2026-01-30T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:04:28.990Z,474,,543,SAKTHI COFFEE BAR PONNAKUDI,
5172,200.00,Cash,,2026-01-30T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:59:19.359Z,278,,544,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5173,344.00,Cash,,2026-01-30T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:57:08.219Z,315,,545,KAMALA STORE(JUNCTION),
5174,300.00,Cash,,2026-01-30T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:50:50.666Z,495,,546,ANAND BAKERY RAJAVALLIPURAM ROAD,
5175,1360.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:00:16.811Z,477,,547,NAWAB TEA STALL(LAKSHMI THEATRE OPP),
5176,500.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:59:19.508Z,278,,548,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5177,420.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:04:09.571Z,274,,549,SABARI STORE CN VILLAGE,
5178,200.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:29.756Z,200,,550,JJ FAMILY RESTAURANT(THACHAI BYEPASS),
5179,300.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:11:33.985Z,145,,551,"YOYO CORNER(VANNARPETTAI, ARASAN MESS OPP)",
5180,100.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:23.261Z,541,,552,HOTEL NEW RUCHI MURUGANKURICHI,
5181,360.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:08:14.785Z,542,,553,SRI MASS CATERING VOC GROUND BACKSIDE,
5182,2248.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:59:58.102Z,321,,554,NANDHINI MALLIGAI STORE(V.M CHATRAM),
5183,200.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:07:52.315Z,384,,555,"SRI KRISHNA COFFEE BAR(TIRUCHENDHUR ROAD, PALAY)",
5184,230.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:10:52.501Z,118,,556,VEDHA PAAL,
5185,100.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:51:49.822Z,190,,557,"AVM TEA STALL(NEW BUS STAND, NGO COLONY)",
5186,1530.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:59:29.205Z,244,,558,"MSM BAKERY AND SWEETS(NGO-A COLONY, JEBA GARDEN)",
5187,483.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:08:34.743Z,382,,559,SRI MUTHURAMAN PALAMUTHIRSOLAI(MULTI SPECIAL MEDICAL COLLEGE OPP),
5188,500.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:08:27.566Z,120,,560,"SRI MURUGAN MALLIGAI STORE(REDDIYARPATTI ROAD, THIRUMAL NAGAR)",
5189,11200.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:03:28.766Z,621,,561,RAMESH AGENCY REDDIARPATTI,
5190,1000.00,Cash,,2026-01-31T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:00:35.000Z,429,,563,NELLAI MAPLA MESS,
5191,1000.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:00:35.215Z,429,,562,NELLAI MAPLA MESS,
5192,200.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:07:02.458Z,3,,564,SKN STORES,
5193,110.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:04:44.746Z,238,,565,SANKAR STORE(GOODOWN OPPOSITE),
5194,200.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:03.969Z,230,,566,JAM JAM TEA COFFEE(PETTAI PALLIVASAL OPP),
5195,700.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:11:34.126Z,145,,567,"YOYO CORNER(VANNARPETTAI, ARASAN MESS OPP)",
5196,200.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:49:36.082Z,626,,568,AATHIL STORE BILAL PALLIVVASAL SANKAR NAGAR,
5197,300.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:05:08.725Z,630,,569,SARAVANA SWEETS SANKAR NAGAR,
5198,210.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:52.413Z,102,,570,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5199,420.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:52.564Z,102,,570,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5200,180.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:52.709Z,102,,570,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5201,160.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:52.852Z,102,,571,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5202,30.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:52.998Z,102,,571,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5203,190.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:53.156Z,102,,571,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
5204,110.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:05:47.234Z,623,,572,SELVAM STORE THACHAI,
5205,336.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:52:36.872Z,95,,573,BISMILLAH MINI SHOP(NEAR PETTAI MILL),
5206,1000.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:13.804Z,5,,574,HOTEL LAURA,
5207,1000.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:09:04.007Z,290,,575,SRI VIJAYA GARDEN(NEAR SARAVANAS),
5208,200.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:10:35.637Z,33,,576,U.S FRUITS (VANNARPETTAI),
5209,2708.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:14.001Z,5,,577,HOTEL LAURA,
5210,2000.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:00:31.182Z,34,,578,NELLAI KRISHNA PAL PANNAI,
5211,500.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:01:10.429Z,17,,579,NEW RUCHI NEW BUSSTAND,
5212,200.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:58:09.779Z,99,,580,MAHA SWEETS AND BAKERIES( RAM THEATRE),
5213,840.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:59:29.409Z,244,,581,"MSM BAKERY AND SWEETS(NGO-A COLONY, JEBA GARDEN)",
5214,500.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:45.950Z,248,,582,K.RAJ BAKERY SWEETS AND KAARAM(NGO-A COLONY MAIN ROAD),
5215,180.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:52.696Z,81,,583,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
5216,20.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:52.859Z,81,,583,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
5217,2550.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:50:22.815Z,397,,584,AKB SCHOOL CHERANMAHADEVI,
5218,500.00,Cash,,2026-02-02T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:59:42.999Z,632,,667,MUTHU STORE SOUTH BAJAR,
5219,100.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:04:44.885Z,238,,585,SANKAR STORE(GOODOWN OPPOSITE),
5220,440.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:07:24.778Z,22,,586,SREE MATHI STORE (goodown opposite),
5221,310.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:07:02.608Z,3,,587,SKN STORES,
5222,40.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:07:02.749Z,3,,588,SKN STORES,
5223,330.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:03:45.300Z,355,,589,"RUBINA STORE, HAMIMPURAM, 4TH STREET, MELAPALAYAM",
5224,1000.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:43.975Z,44,,590,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
5225,170.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:52:33.124Z,215,,591,BIBLE AND SHIFT PALACE(MURUGANKURICHI PALAY),
5226,200.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:09:15.911Z,493,,592,SSR STORE TOWN MARKET (HANIFA OPP),
5227,200.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:01:58.939Z,202,,593,P.V.K SUPER MARKET(KURICHI),
5228,100.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:09:10.382Z,84,,594,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
5229,300.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:04:38.772Z,23,,595,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
5230,500.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:01:10.570Z,17,,596,NEW RUCHI NEW BUSSTAND,
5231,200.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:58:09.920Z,99,,597,MAHA SWEETS AND BAKERIES( RAM THEATRE),
5232,200.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:08:51.817Z,51,,598,"SRI TEA STALL(MURUGANKURICHI, PALAY)",
5233,500.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:09:19.839Z,515,,599,ST. JOSEPH RESTAURANT SOUTH BAJAR,
5234,2775.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:56:15.380Z,556,,600,JAYAM STORE,
5235,140.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:51:18.916Z,545,,601,ANNALAKSMI FRUITS SIVALAPERI ROAD,
5236,630.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:52:18.258Z,543,,602,BALAMURUGAN STORE(RAJA KUDIRUPU PALAY),
5237,500.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:57:08.362Z,315,,603,KAMALA STORE(JUNCTION),
5238,1560.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:52:03.682Z,458,,604,AYYAPPAS TEA COFFEE RASTHA,
5239,696.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:54:31.274Z,456,,605,GOKUL TEA STALL GOODOWN NEAR,
5240,400.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:01:30.605Z,385,,606,NIJAM COOL BAR(ATCHAYA BACKSIDE ROUNDANA),
5241,420.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:11:40.518Z,325,,607,ZION BAKERS KRISHNAPURAM,
5242,1019.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:08:54.881Z,320,,608,SRI ULAGU MEGA MARKET(V.M CHATRAM),
5243,390.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:03:51.191Z,299,,609,"S P R SUBAM SUPER MARKET(MANGAMMAL SALAI, KTC NAGAR)",
5244,10776.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:01:36.906Z,433,,610,NITHYA SUPER MARKET (THIYAGARAJA NAGAR),
5245,3000.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:49:30.834Z,243,,611,AANDAVAR TEA STALL(ROSEMARY HOSPITAL OPP),
5246,840.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:05:18.703Z,220,,612,SCHAFTER SCHOOL(TOWN),
5247,100.00,Cash,,2026-02-03T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:09:16.057Z,493,,1199,SSR STORE TOWN MARKET (HANIFA OPP),
5248,2712.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T17:55:03.949Z,660,,613,HAPPY SHOP THENTHIRUPPERAI,
5249,240.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:39.757Z,2026-03-12T18:06:45.348Z,685,,614,"SILVER WINES(NEAR ROYAL ENFIELD, VANNARPETTAI BYPASS)",
5250,100.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:57:17.090Z,518,,615,KARUVELRAJA STORE SOUTH BAJAR PSP MAHAL OPP,
5251,435.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:02:51.612Z,228,,616,RAHMAN STATIONARY(SOOTHAMALLI),
5252,210.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:57:06.319Z,580,,617,KALYANIKUMAR STORE PETTAI CHEKKADI MEDICARE LAV,
5253,100.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:10:29.621Z,337,,618,TOP STORE (NEAR KAJA PEEDI TOWN),
5254,500.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:54:48.773Z,480,,619,GOLDEN TEA STALL KATCHIMANDAPAM TOWN,
5255,300.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:15.287Z,225,,620,"MAHARAJA MALLIGAI (CHEKKADI), thiruthu road",
5256,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:04:38.917Z,23,,621,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
5257,240.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:53.724Z,479,,622,MASS STORE KALLANAI SCHOOL OPP,
5258,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:02:41.131Z,614,,623,PVK SUPERMARKET KURICHI,
5259,90.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:02.591Z,587,,624,SARASWATHI STORE THACHAI GOODOWN ARUGIL,
5260,654.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:01:43.868Z,583,,625,OM SAI TEA STALL TOWN THACHAI,
5261,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:04.998Z,199,,626,MAGHILINI TEA COFFEE(D.A.M OPPOSITE ROUNDANA),
5262,500.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:52:58.023Z,506,,627,C.R STORE THACHAI GOKUL NAGAR,
5263,480.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:50.824Z,495,,628,ANAND BAKERY RAJAVALLIPURAM ROAD,
5264,500.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:06:14.491Z,494,,629,SENTHIL STORE SANKAR NAGAR,
5265,170.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:07:39.472Z,52,,630,SRI BHUVANESWARY STORES(MURUGANKURICHI),
5266,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:49:53.589Z,53,,631,AAVIN STORE(MURUGANKURICHI),
5267,600.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:01:40.101Z,451,,632,OM CHAIRMANE STORE,
5268,100.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:07:20.210Z,452,,633,SOLAI STORE SOUTH BAZZAR,
5269,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:55:23.417Z,541,,634,HOTEL NEW RUCHI MURUGANKURICHI,
5270,500.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:02:17.471Z,216,,635,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",
5271,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:43.796Z,546,,636,MANO STORE SANTHI NAGAR 6TH MAIN ROAD,
5272,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:51:19.057Z,545,,637,ANNALAKSMI FRUITS SIVALAPERI ROAD,
5273,300.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:57:08.501Z,315,,638,KAMALA STORE(JUNCTION),
5274,260.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:59:19.675Z,278,,639,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5275,200.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:08:22.992Z,19,,640,SRI MITHRA SUPER STORE(CN VILLAGE),
5276,1000.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:00:35.424Z,429,,641,NELLAI MAPLA MESS,
5277,370.00,Cash,,2026-02-04T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:49:31.206Z,243,,642,AANDAVAR TEA STALL(ROSEMARY HOSPITAL OPP),
5278,300.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:03:23.177Z,757,,668,"RAMA TEA STALL(MADURAI ROAD, CHECK POST NEAR)",
5279,200.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:04:34.975Z,758,,669,SAMI COOL DRINKS RAJAVVALLIPURAM,
5280,314.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:17.309Z,496,,670,MAHARAJA STORE RAJAVALLIPURAM,
5281,210.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:07:02.890Z,3,,671,SKN STORES,
5282,500.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:53:59.771Z,728,,672,ESHITHA SNACKS RESTAURANT,
5283,500.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:58:37.383Z,263,,673,"MANI COOLBAR, MAHARAJANAGAR(WINESHOP OPP)",
5284,840.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:45.870Z,725,,674,AMUL MANGAMMAL SALAI,
5285,2000.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:04:19.319Z,317,,675,SABARI TEA STALL(JUNCTION),
5286,2568.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:11:01.429Z,719,,676,VELS CAFE AFNA PARK OUTSIDE,
5287,450.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:30.528Z,253,,677,SCIENCE CENTRE,
5288,200.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:09:12.574Z,258,,678,"SRS KARUPATTI COFFEE(SARAVANAS ARUGIL, THAMILAN KARUPATTI COFFEE",
5289,1350.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:08.381Z,269,,679,AJ COOL BAR MELAPALAYAM,
5290,300.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:04.985Z,184,,680,"SARAVANA SHOPPING(MUNNERPALLAM, THARUVAI)",
5291,4000.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:02:20.446Z,426,,681,PM TEA,
5292,1000.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:00:35.634Z,429,,682,NELLAI MAPLA MESS,
5293,1000.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:53:52.590Z,548,,683,EDAN FRUITS SANTHI NAGAR FATHIMA RESTAURANT NEAR,
5294,480.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:09:44.049Z,601,,684,SUSAI STORE PALASARUKU SAINT ROADE,
5295,100.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:10:21.537Z,544,,685,THIRUKURAL IYARKAI ANGALI SIVALAPERI ROAD,
5296,500.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:03:03.016Z,633,,686,"RAJA PALAMUTHIRSOLAI(KARUNYA NAGAR, SP OFFICE NEAR)",
5297,300.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:06:56.524Z,471,,687,SIVASAKTHI TRADERS NEAR POST OFFICE SOUTH BAJAR,
5298,2000.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:13.902Z,30,,688,SATHYAS CAFE REDDIARPATTI,
5299,200.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:54:53.610Z,639,,689,GURU STORE SINTHUBUNTHARAI,
5300,300.00,Cash,,2026-02-06T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:56:34.819Z,13,,690,JOTHI COOL BAR (PVT),
5301,219.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:02:17.610Z,216,,691,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",
5302,210.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:57:57.063Z,740,,692,M.S STORE SANTHINAGAR SEVALAPERI ROAD,
5303,825.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:03:03.166Z,633,,693,"RAJA PALAMUTHIRSOLAI(KARUNYA NAGAR, SP OFFICE NEAR)",
5304,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:08:59.668Z,733,,694,SRI VENKADESWARA JUICE KADA PALAY BUSSTAND OPP LIC OFF,
5305,350.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:54:07.758Z,732,,695,"FRIENDS COFFEE SHOP PALAY NEAR VIJAY TAILOR, SELVARANI OPP",
5306,360.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:03:47.798Z,741,,696,RUCHI JUICE CORNER SOUTH BAJAR NEAR BOOK SHOP(NEAR AYRATHAMMAN KOVIL),
5307,360.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:54:14.291Z,748,,697,G MART(PERUMALPURAM),
5308,100.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:04:45.037Z,238,,698,SANKAR STORE(GOODOWN OPPOSITE),
5309,200.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:07:03.035Z,3,,699,SKN STORES,
5310,30.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:07:03.183Z,3,,700,SKN STORES,
5311,2266.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:02:20.590Z,426,,701,PM TEA,
5312,201.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:05:05.260Z,184,,702,"SARAVANA SHOPPING(MUNNERPALLAM, THARUVAI)",
5313,210.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T18:09:56.094Z,343,,703,TEA TIME SRIPURAM(INDUSIND BANK ATP NEAR),
5314,1386.00,Cash,,2026-02-07T00:00:00.000Z,2026-03-12T17:01:40.160Z,2026-03-12T17:50:01.506Z,285,,704,ABIRAMI NAMMA TEA KADAI(VAGADI MUKKU TOWN),
